,Unnamed: 0,mac,count,min_signal,max_signal,avg_signal,last_seen_signal,first_seen,last_seen,associated,node_mac,Unnamed: 11
187,187,a2:38:7c:e8:58:a9,2.0,-88.0,-88.0,-88.0,-88.0,1583036000,1583036000.0,0.0,AC:86:74:73:BC:08,
188,188,d8:97:ba:42:71:3e,2.0,-89.0,-89.0,-89.0,-89.0,1583036001,1583036012.0,0.0,AC:86:74:73:BC:08,
189,189,ec:aa:a0:1c:03:dd,1.0,-91.0,-91.0,-91.0,-91.0,1583036013,1583036013.0,0.0,AC:86:74:73:BC:08,
190,190,00:71:c2:19:b4:f5,20.0,-78.0,-54.0,-61.0,-69.0,1583036009,1583036031.0,0.0,AC:86:74:92:C5:58,
191,191,78:4f:43:3b:f6:8c,10.0,-83.0,-74.0,-79.0,-79.0,1583036030,1583036030.0,0.0,AC:86:74:92:C5:58,
192,192,00:71:c2:19:b4:f5,14.0,-85.0,-65.0,-71.0,-65.0,1583036030,1583036051.0,0.0,AC:86:74:73:BC:08,
193,193,78:4f:43:3b:f6:8c,4.0,-91.0,-84.0,-87.0,-91.0,1583036030,1583036030.0,0.0,AC:86:74:73:BC:08,
194,194,d8:97:ba:42:71:3e,5.0,-89.0,-88.0,-88.0,-89.0,1583036023,1583036045.0,0.0,AC:86:74:73:BC:08,
195,195,ec:aa:a0:1c:03:dd,1.0,-92.0,-92.0,-92.0,-92.0,1583036023,1583036023.0,0.0,AC:86:74:73:BC:08,
196,196,00:71:c2:19:b4:f5,19.0,-78.0,-53.0,-62.0,-72.0,1583036040,1583036060.0,0.0,AC:86:74:92:C5:58,
197,197,da:a1:19:43:a2:0f,1.0,-92.0,-92.0,-92.0,-92.0,1583036062,1583036062.0,0.0,AC:86:74:92:C5:58,
198,198,00:71:c2:19:b4:f5,13.0,-85.0,-64.0,-71.0,-67.0,1583036059,1583036080.0,0.0,AC:86:74:73:BC:08,
199,199,d8:97:ba:42:71:3e,2.0,-88.0,-88.0,-88.0,-88.0,1583036056,1583036074.0,0.0,AC:86:74:73:BC:08,
200,200,ec:aa:a0:1c:03:dd,1.0,-92.0,-92.0,-92.0,-92.0,1583036052,1583036052.0,0.0,AC:86:74:73:BC:08,
201,201,00:71:c2:19:b4:f5,20.0,-78.0,-53.0,-62.0,-76.0,1583036069,1583036090.0,0.0,AC:86:74:92:C5:58,
202,202,00:71:c2:19:b4:f5,13.0,-83.0,-65.0,-70.0,-67.0,1583036090,1583036111.0,0.0,AC:86:74:73:BC:08,
203,203,48:d6:d5:26:6d:0a,47.0,-74.0,-28.0,-48.0,-63.0,1583036107,1583036108.0,0.0,AC:86:74:73:BC:08,
204,204,d8:97:ba:42:71:3e,4.0,-91.0,-88.0,-89.0,-88.0,1583036085,1583036106.0,0.0,AC:86:74:73:BC:08,
205,205,ec:aa:a0:1c:03:dd,1.0,-93.0,-93.0,-93.0,-93.0,1583036093,1583036093.0,0.0,AC:86:74:73:BC:08,
206,206,00:71:c2:19:b4:f5,20.0,-86.0,-54.0,-63.0,-71.0,1583036100,1583036121.0,0.0,AC:86:74:92:C5:58,
207,207,48:d6:d5:26:6d:0a,33.0,-80.0,-66.0,-68.0,-80.0,1583036108,1583036108.0,0.0,AC:86:74:92:C5:58,
208,208,00:71:c2:19:b4:f5,13.0,-82.0,-66.0,-70.0,-67.0,1583036121,1583036140.0,0.0,AC:86:74:73:BC:08,
209,209,d8:97:ba:42:71:3e,6.0,-90.0,-88.0,-88.0,-90.0,1583036117,1583036139.0,0.0,AC:86:74:73:BC:08,
210,210,e0:d0:83:bf:25:53,2.0,-91.0,-90.0,-90.0,-91.0,1583036130,1583036130.0,0.0,AC:86:74:73:BC:08,
211,211,e4:e0:a6:16:54:f6,3.0,-90.0,-87.0,-88.0,-90.0,1583036140,1583036140.0,0.0,AC:86:74:73:BC:08,
212,212,00:71:c2:19:b4:f5,19.0,-71.0,-53.0,-61.0,-71.0,1583036129,1583036150.0,0.0,AC:86:74:92:C5:58,
213,213,a0:10:81:6b:29:15,2.0,-91.0,-88.0,-89.0,-91.0,1583036134,1583036134.0,0.0,AC:86:74:92:C5:58,
214,214,e4:e0:a6:16:54:f6,2.0,-89.0,-89.0,-89.0,-89.0,1583036140,1583036140.0,0.0,AC:86:74:92:C5:58,
215,215,00:71:c2:19:b4:f5,13.0,-80.0,-64.0,-69.0,-66.0,1583036149,1583036171.0,0.0,AC:86:74:73:BC:08,
216,216,d8:97:ba:42:71:3e,1.0,-91.0,-91.0,-91.0,-91.0,1583036160,1583036160.0,0.0,AC:86:74:73:BC:08,
217,217,00:71:c2:19:b4:f5,18.0,-79.0,-54.0,-60.0,-69.0,1583036160,1583036181.0,0.0,AC:86:74:92:C5:58,
218,218,a0:10:81:6b:29:15,1.0,-91.0,-91.0,-91.0,-91.0,1583036181,1583036181.0,0.0,AC:86:74:92:C5:58,
219,219,00:71:c2:19:b4:f5,14.0,-81.0,-65.0,-70.0,-78.0,1583036180,1583036200.0,0.0,AC:86:74:73:BC:08,
220,220,d8:97:ba:42:71:3e,7.0,-91.0,-87.0,-88.0,-88.0,1583036178,1583036200.0,0.0,AC:86:74:73:BC:08,
221,221,00:71:c2:19:b4:f5,19.0,-79.0,-54.0,-62.0,-78.0,1583036191,1583036210.0,0.0,AC:86:74:92:C5:58,
222,222,a0:10:81:6b:29:15,1.0,-92.0,-92.0,-92.0,-92.0,1583036200,1583036200.0,0.0,AC:86:74:92:C5:58,
223,223,ca:82:5e:02:7e:fb,2.0,-93.0,-91.0,-92.0,-91.0,1583036208,1583036208.0,0.0,AC:86:74:92:C5:58,
224,224,00:71:c2:19:b4:f5,12.0,-82.0,-65.0,-70.0,-68.0,1583036209,1583036230.0,0.0,AC:86:74:73:BC:08,
225,225,3e:a8:05:76:32:5d,3.0,-92.0,-91.0,-91.0,-91.0,1583036221,1583036226.0,0.0,AC:86:74:73:BC:08,
226,226,48:d6:d5:26:6d:0a,35.0,-75.0,-27.0,-41.0,-58.0,1583036227,1583036228.0,0.0,AC:86:74:73:BC:08,
227,227,d8:97:ba:42:71:3e,2.0,-89.0,-88.0,-88.0,-89.0,1583036222,1583036222.0,0.0,AC:86:74:73:BC:08,
228,228,00:71:c2:19:b4:f5,19.0,-79.0,-53.0,-62.0,-71.0,1583036220,1583036241.0,0.0,AC:86:74:92:C5:58,
229,229,3e:a8:05:76:32:5d,3.0,-91.0,-89.0,-90.0,-91.0,1583036221,1583036226.0,0.0,AC:86:74:92:C5:58,
230,230,48:d6:d5:26:6d:0a,30.0,-82.0,-65.0,-67.0,-82.0,1583036228,1583036228.0,0.0,AC:86:74:92:C5:58,
231,231,00:71:c2:19:b4:f5,14.0,-78.0,-65.0,-70.0,-77.0,1583036240,1583036261.0,0.0,AC:86:74:73:BC:08,
232,232,d8:97:ba:42:71:3e,3.0,-89.0,-88.0,-88.0,-88.0,1583036233,1583036255.0,0.0,AC:86:74:73:BC:08,
233,233,ec:aa:a0:1c:03:dd,1.0,-91.0,-91.0,-91.0,-91.0,1583036233,1583036233.0,0.0,AC:86:74:73:BC:08,
234,234,00:71:c2:19:b4:f5,20.0,-78.0,-54.0,-63.0,-78.0,1583036250,1583036270.0,0.0,AC:86:74:92:C5:58,
235,235,34:29:12:6f:58:b4,1.0,-92.0,-92.0,-92.0,-92.0,1583036272,1583036272.0,0.0,AC:86:74:92:C5:58,
236,236,48:d6:d5:26:6d:0a,20.0,-80.0,-65.0,-68.0,-80.0,1583036265,1583036266.0,0.0,AC:86:74:92:C5:58,
237,237,a0:10:81:6b:29:15,3.0,-91.0,-89.0,-90.0,-91.0,1583036270,1583036270.0,0.0,AC:86:74:92:C5:58,
238,238,b6:ea:08:0d:e1:71,3.0,-93.0,-91.0,-91.0,-91.0,1583036264,1583036271.0,0.0,AC:86:74:92:C5:58,
239,239,00:71:c2:19:b4:f5,15.0,-83.0,-65.0,-71.0,-72.0,1583036269,1583036290.0,0.0,AC:86:74:73:BC:08,
240,240,48:d6:d5:26:6d:0a,23.0,-78.0,-27.0,-42.0,-59.0,1583036264,1583036266.0,0.0,AC:86:74:73:BC:08,
241,241,b6:ea:08:0d:e1:71,2.0,-92.0,-89.0,-90.0,-89.0,1583036264,1583036271.0,0.0,AC:86:74:73:BC:08,
242,242,d8:97:ba:42:71:3e,3.0,-90.0,-88.0,-89.0,-88.0,1583036265,1583036283.0,0.0,AC:86:74:73:BC:08,
243,243,ec:aa:a0:1c:03:dd,1.0,-91.0,-91.0,-91.0,-91.0,1583036272,1583036272.0,0.0,AC:86:74:73:BC:08,
244,244,00:71:c2:19:b4:f5,18.0,-78.0,-54.0,-63.0,-71.0,1583036279,1583036300.0,0.0,AC:86:74:92:C5:58,
245,245,00:71:c2:19:b4:f5,15.0,-79.0,-65.0,-70.0,-78.0,1583036300,1583036321.0,0.0,AC:86:74:73:BC:08,
246,246,3e:30:db:18:21:2a,5.0,-79.0,-74.0,-76.0,-74.0,1583036313,1583036313.0,0.0,AC:86:74:73:BC:08,
247,247,92:30:62:b5:e9:58,1.0,-78.0,-78.0,-78.0,-78.0,1583036312,1583036312.0,0.0,AC:86:74:73:BC:08,
248,248,d8:97:ba:42:71:3e,3.0,-89.0,-88.0,-88.0,-88.0,1583036294,1583036316.0,0.0,AC:86:74:73:BC:08,
249,249,f6:76:d0:12:dd:2c,3.0,-88.0,-85.0,-86.0,-86.0,1583036309,1583036310.0,0.0,AC:86:74:73:BC:08,
250,250,00:71:c2:19:b4:f5,21.0,-76.0,-54.0,-62.0,-76.0,1583036310,1583036331.0,0.0,AC:86:74:92:C5:58,
251,251,3e:30:db:18:21:2a,5.0,-84.0,-77.0,-81.0,-77.0,1583036313,1583036313.0,0.0,AC:86:74:92:C5:58,
252,252,92:30:62:b5:e9:58,1.0,-81.0,-81.0,-81.0,-81.0,1583036312,1583036312.0,0.0,AC:86:74:92:C5:58,
253,253,f6:76:d0:12:dd:2c,2.0,-90.0,-85.0,-87.0,-85.0,1583036309,1583036310.0,0.0,AC:86:74:92:C5:58,
254,254,00:71:c2:19:b4:f5,11.0,-83.0,-64.0,-70.0,-68.0,1583036330,1583036350.0,0.0,AC:86:74:73:BC:08,
255,255,2e:91:37:85:47:b3,6.0,-85.0,-79.0,-83.0,-84.0,1583036345,1583036345.0,0.0,AC:86:74:73:BC:08,
256,256,48:d6:d5:26:6d:0a,36.0,-72.0,-26.0,-45.0,-69.0,1583036347,1583036348.0,0.0,AC:86:74:73:BC:08,
257,257,d8:97:ba:42:71:3e,3.0,-89.0,-88.0,-88.0,-88.0,1583036327,1583036348.0,0.0,AC:86:74:73:BC:08,
258,258,e2:ba:cb:9c:19:41,4.0,-85.0,-81.0,-82.0,-85.0,1583036348,1583036348.0,0.0,AC:86:74:73:BC:08,
259,259,ec:aa:a0:1c:03:dd,1.0,-89.0,-89.0,-89.0,-89.0,1583036342,1583036342.0,0.0,AC:86:74:73:BC:08,
260,260,ee:e1:73:df:4f:35,3.0,-89.0,-88.0,-88.0,-88.0,1583036351,1583036351.0,0.0,AC:86:74:73:BC:08,
261,261,00:71:c2:19:b4:f5,19.0,-78.0,-54.0,-62.0,-68.0,1583036339,1583036360.0,0.0,AC:86:74:92:C5:58,
262,262,2e:91:37:85:47:b3,5.0,-89.0,-86.0,-87.0,-86.0,1583036345,1583036345.0,0.0,AC:86:74:92:C5:58,
263,263,32:5f:35:02:c9:f9,2.0,-91.0,-89.0,-90.0,-91.0,1583036354,1583036354.0,0.0,AC:86:74:92:C5:58,
264,264,48:d6:d5:26:6d:0a,25.0,-72.0,-66.0,-68.0,-71.0,1583036348,1583036348.0,0.0,AC:86:74:92:C5:58,
265,265,a0:10:81:6b:29:15,2.0,-91.0,-91.0,-91.0,-91.0,1583036349,1583036349.0,0.0,AC:86:74:92:C5:58,
266,266,d6:c0:03:c6:29:b3,5.0,-88.0,-86.0,-86.0,-87.0,1583036363,1583036363.0,0.0,AC:86:74:92:C5:58,
267,267,e2:ba:cb:9c:19:41,8.0,-85.0,-78.0,-81.0,-83.0,1583036348,1583036357.0,0.0,AC:86:74:92:C5:58,
268,268,ee:e1:73:df:4f:35,4.0,-87.0,-84.0,-86.0,-86.0,1583036351,1583036351.0,0.0,AC:86:74:92:C5:58,
269,269,00:71:c2:19:b4:f5,13.0,-82.0,-65.0,-71.0,-78.0,1583036360,1583036381.0,0.0,AC:86:74:73:BC:08,
270,270,32:5f:35:02:c9:f9,1.0,-90.0,-90.0,-90.0,-90.0,1583036354,1583036354.0,0.0,AC:86:74:73:BC:08,
271,271,ba:e6:ac:d5:f9:b8,4.0,-87.0,-85.0,-86.0,-86.0,1583036376,1583036376.0,0.0,AC:86:74:73:BC:08,
272,272,d6:c0:03:c6:29:b3,3.0,-91.0,-89.0,-90.0,-89.0,1583036363,1583036363.0,0.0,AC:86:74:73:BC:08,
273,273,d8:97:ba:42:71:3e,3.0,-91.0,-89.0,-89.0,-89.0,1583036359,1583036378.0,0.0,AC:86:74:73:BC:08,
274,274,e2:ba:cb:9c:19:41,4.0,-85.0,-79.0,-83.0,-85.0,1583036357,1583036357.0,0.0,AC:86:74:73:BC:08,
275,275,ec:aa:a0:1c:03:dd,1.0,-92.0,-92.0,-92.0,-92.0,1583036352,1583036352.0,0.0,AC:86:74:73:BC:08,
276,276,ee:fe:cb:ef:07:d3,5.0,-86.0,-83.0,-84.0,-83.0,1583036380,1583036380.0,0.0,AC:86:74:73:BC:08,
277,277,00:71:c2:19:b4:f5,21.0,-78.0,-54.0,-62.0,-71.0,1583036370,1583036391.0,0.0,AC:86:74:92:C5:58,
278,278,ba:e6:ac:d5:f9:b8,5.0,-88.0,-87.0,-87.0,-87.0,1583036376,1583036376.0,0.0,AC:86:74:92:C5:58,
279,279,ee:fe:cb:ef:07:d3,5.0,-87.0,-84.0,-85.0,-85.0,1583036380,1583036380.0,0.0,AC:86:74:92:C5:58,
280,280,00:71:c2:19:b4:f5,12.0,-84.0,-65.0,-71.0,-78.0,1583036390,1583036410.0,0.0,AC:86:74:73:BC:08,
281,281,4e:37:df:f8:e1:45,1.0,-89.0,-89.0,-89.0,-89.0,1583036407,1583036407.0,0.0,AC:86:74:73:BC:08,
282,282,d8:97:ba:42:71:3e,5.0,-91.0,-87.0,-89.0,-89.0,1583036389,1583036410.0,0.0,AC:86:74:73:BC:08,
283,283,da:a8:6d:0f:7a:c8,2.0,-87.0,-86.0,-86.0,-86.0,1583036398,1583036398.0,0.0,AC:86:74:73:BC:08,
284,284,ec:aa:a0:1c:03:dd,1.0,-92.0,-92.0,-92.0,-92.0,1583036392,1583036392.0,0.0,AC:86:74:73:BC:08,
285,285,ee:fe:cb:ef:07:d3,6.0,-85.0,-80.0,-83.0,-83.0,1583036402,1583036402.0,0.0,AC:86:74:73:BC:08,
286,286,00:71:c2:19:b4:f5,17.0,-72.0,-53.0,-59.0,-71.0,1583036401,1583036420.0,0.0,AC:86:74:92:C5:58,
287,287,22:cb:5f:2d:bc:5a,5.0,-85.0,-80.0,-83.0,-84.0,1583036422,1583036422.0,0.0,AC:86:74:92:C5:58,
288,288,d4:ae:05:a9:22:2b,6.0,-93.0,-88.0,-90.0,-92.0,1583036399,1583036406.0,0.0,AC:86:74:92:C5:58,
289,289,d6:31:28:32:44:bb,10.0,-82.0,-79.0,-80.0,-81.0,1583036416,1583036417.0,0.0,AC:86:74:92:C5:58,
290,290,da:a8:6d:0f:7a:c8,3.0,-87.0,-85.0,-86.0,-85.0,1583036398,1583036398.0,0.0,AC:86:74:92:C5:58,
291,291,ee:fe:cb:ef:07:d3,8.0,-84.0,-80.0,-81.0,-83.0,1583036402,1583036402.0,0.0,AC:86:74:92:C5:58,
292,292,00:71:c2:19:b4:f5,14.0,-84.0,-66.0,-72.0,-81.0,1583036419,1583036440.0,0.0,AC:86:74:73:BC:08,
293,293,0c:2f:b0:a5:dd:00,1.0,-91.0,-91.0,-91.0,-91.0,1583036432,1583036432.0,0.0,AC:86:74:73:BC:08,
294,294,22:cb:5f:2d:bc:5a,7.0,-79.0,-73.0,-75.0,-73.0,1583036422,1583036422.0,0.0,AC:86:74:73:BC:08,
295,295,22:d5:db:48:72:2d,5.0,-84.0,-81.0,-82.0,-81.0,1583036436,1583036437.0,0.0,AC:86:74:73:BC:08,
296,296,26:42:f8:8e:f7:16,1.0,-78.0,-78.0,-78.0,-78.0,1583036436,1583036436.0,0.0,AC:86:74:73:BC:08,
297,297,26:ed:3c:7f:f2:20,3.0,-87.0,-84.0,-85.0,-87.0,1583036440,1583036440.0,0.0,AC:86:74:73:BC:08,
298,298,7e:e6:0e:46:92:83,2.0,-90.0,-89.0,-89.0,-89.0,1583036422,1583036422.0,0.0,AC:86:74:73:BC:08,
299,299,82:47:47:20:dc:1f,7.0,-85.0,-75.0,-80.0,-85.0,1583036428,1583036428.0,0.0,AC:86:74:73:BC:08,
300,300,a6:2b:51:fe:d0:1a,7.0,-80.0,-75.0,-77.0,-80.0,1583036425,1583036426.0,0.0,AC:86:74:73:BC:08,
301,301,d6:31:28:32:44:bb,9.0,-86.0,-79.0,-82.0,-86.0,1583036416,1583036417.0,0.0,AC:86:74:73:BC:08,
302,302,d8:97:ba:42:71:3e,3.0,-91.0,-89.0,-89.0,-89.0,1583036421,1583036431.0,0.0,AC:86:74:73:BC:08,
303,303,00:71:c2:19:b4:f5,20.0,-78.0,-53.0,-62.0,-71.0,1583036429,1583036451.0,0.0,AC:86:74:92:C5:58,
304,304,22:d5:db:48:72:2d,5.0,-90.0,-86.0,-87.0,-87.0,1583036436,1583036437.0,0.0,AC:86:74:92:C5:58,
305,305,26:ed:3c:7f:f2:20,3.0,-90.0,-88.0,-89.0,-90.0,1583036440,1583036440.0,0.0,AC:86:74:92:C5:58,
306,306,82:47:47:20:dc:1f,3.0,-89.0,-88.0,-88.0,-88.0,1583036428,1583036428.0,0.0,AC:86:74:92:C5:58,
307,307,92:e2:73:ee:6a:41,6.0,-81.0,-79.0,-80.0,-81.0,1583036443,1583036444.0,0.0,AC:86:74:92:C5:58,
308,308,9e:ed:b1:b8:64:cf,1.0,-93.0,-93.0,-93.0,-93.0,1583036452,1583036452.0,0.0,AC:86:74:92:C5:58,
309,309,a6:2b:51:fe:d0:1a,9.0,-77.0,-74.0,-75.0,-76.0,1583036425,1583036426.0,0.0,AC:86:74:92:C5:58,
310,310,da:a1:19:bb:b0:aa,2.0,-89.0,-88.0,-88.0,-88.0,1583036449,1583036450.0,0.0,AC:86:74:92:C5:58,
311,311,dc:f7:56:9a:c9:68,5.0,-92.0,-91.0,-91.0,-91.0,1583036433,1583036441.0,0.0,AC:86:74:92:C5:58,
312,312,00:71:c2:19:b4:f5,12.0,-79.0,-65.0,-69.0,-67.0,1583036450,1583036471.0,0.0,AC:86:74:73:BC:08,
313,313,48:d6:d5:26:6d:0a,43.0,-75.0,-28.0,-44.0,-61.0,1583036467,1583036468.0,0.0,AC:86:74:73:BC:08,
314,314,92:e2:73:ee:6a:41,7.0,-82.0,-80.0,-81.0,-82.0,1583036443,1583036444.0,0.0,AC:86:74:73:BC:08,
315,315,d4:ae:05:a9:22:2b,3.0,-87.0,-83.0,-85.0,-85.0,1583036466,1583036466.0,0.0,AC:86:74:73:BC:08,
316,316,d8:97:ba:42:71:3e,3.0,-90.0,-88.0,-89.0,-90.0,1583036442,1583036464.0,0.0,AC:86:74:73:BC:08,
317,317,e4:e0:a6:16:54:f6,3.0,-92.0,-89.0,-90.0,-92.0,1583036470,1583036470.0,0.0,AC:86:74:73:BC:08,
318,318,ec:aa:a0:1c:03:dd,1.0,-91.0,-91.0,-91.0,-91.0,1583036453,1583036453.0,0.0,AC:86:74:73:BC:08,
319,319,00:71:c2:19:b4:f5,17.0,-78.0,-54.0,-60.0,-68.0,1583036460,1583036480.0,0.0,AC:86:74:92:C5:58,
320,320,48:d6:d5:26:6d:0a,38.0,-82.0,-66.0,-68.0,-82.0,1583036468,1583036468.0,0.0,AC:86:74:92:C5:58,
321,321,52:49:d8:e6:d6:21,8.0,-83.0,-81.0,-82.0,-82.0,1583036472,1583036473.0,0.0,AC:86:74:92:C5:58,
322,322,82:10:5d:8c:c8:d5,1.0,-91.0,-91.0,-91.0,-91.0,1583036477,1583036477.0,0.0,AC:86:74:92:C5:58,
323,323,e4:e0:a6:16:54:f6,4.0,-91.0,-87.0,-89.0,-90.0,1583036470,1583036470.0,0.0,AC:86:74:92:C5:58,
324,324,00:71:c2:19:b4:f5,9.0,-76.0,-66.0,-68.0,-67.0,1583036479,1583036500.0,0.0,AC:86:74:73:BC:08,
325,325,12:7c:c9:23:b1:5c,2.0,-91.0,-90.0,-90.0,-91.0,1583036499,1583036499.0,0.0,AC:86:74:73:BC:08,
326,326,52:49:d8:e6:d6:21,10.0,-89.0,-76.0,-81.0,-89.0,1583036472,1583036488.0,0.0,AC:86:74:73:BC:08,
327,327,82:10:5d:8c:c8:d5,2.0,-91.0,-91.0,-91.0,-91.0,1583036477,1583036477.0,0.0,AC:86:74:73:BC:08,
328,328,8e:d1:b3:40:ff:d7,1.0,-92.0,-92.0,-92.0,-92.0,1583036473,1583036473.0,0.0,AC:86:74:73:BC:08,
329,329,9a:31:c4:59:c0:5b,1.0,-91.0,-91.0,-91.0,-91.0,1583036500,1583036500.0,0.0,AC:86:74:73:BC:08,
330,330,ba:23:a3:13:bf:cc,1.0,-91.0,-91.0,-91.0,-91.0,1583036486,1583036486.0,0.0,AC:86:74:73:BC:08,
331,331,d8:97:ba:42:71:3e,4.0,-89.0,-87.0,-88.0,-88.0,1583036474,1583036493.0,0.0,AC:86:74:73:BC:08,
332,332,da:a1:19:d5:7f:7b,1.0,-89.0,-89.0,-89.0,-89.0,1583036491,1583036491.0,0.0,AC:86:74:73:BC:08,
333,333,dc:f7:56:9a:c9:68,6.0,-92.0,-89.0,-90.0,-90.0,1583036487,1583036501.0,0.0,AC:86:74:73:BC:08,
334,334,00:71:c2:19:b4:f5,20.0,-79.0,-54.0,-62.0,-70.0,1583036489,1583036510.0,0.0,AC:86:74:92:C5:58,
335,335,12:7c:c9:23:b1:5c,2.0,-92.0,-91.0,-91.0,-92.0,1583036499,1583036499.0,0.0,AC:86:74:92:C5:58,
336,336,1e:99:78:8b:96:4d,1.0,-89.0,-89.0,-89.0,-89.0,1583036504,1583036504.0,0.0,AC:86:74:92:C5:58,
337,337,72:bc:00:2f:3c:77,2.0,-92.0,-91.0,-91.0,-92.0,1583036511,1583036511.0,0.0,AC:86:74:92:C5:58,
338,338,96:3c:e6:d4:e3:a8,2.0,-90.0,-89.0,-89.0,-89.0,1583036512,1583036512.0,0.0,AC:86:74:92:C5:58,
339,339,9a:31:c4:59:c0:5b,1.0,-90.0,-90.0,-90.0,-90.0,1583036500,1583036500.0,0.0,AC:86:74:92:C5:58,
340,340,dc:f7:56:9a:c9:68,21.0,-93.0,-87.0,-89.0,-91.0,1583036487,1583036501.0,0.0,AC:86:74:92:C5:58,
341,341,00:71:c2:19:b4:f5,15.0,-80.0,-64.0,-70.0,-77.0,1583036510,1583036531.0,0.0,AC:86:74:73:BC:08,
342,342,1e:99:78:8b:96:4d,2.0,-89.0,-88.0,-88.0,-89.0,1583036504,1583036504.0,0.0,AC:86:74:73:BC:08,
343,343,4a:30:dc:70:6a:bb,3.0,-90.0,-88.0,-89.0,-88.0,1583036523,1583036524.0,0.0,AC:86:74:73:BC:08,
344,344,72:bc:00:2f:3c:77,2.0,-92.0,-90.0,-91.0,-90.0,1583036511,1583036511.0,0.0,AC:86:74:73:BC:08,
345,345,c6:52:47:07:c1:9c,1.0,-92.0,-92.0,-92.0,-92.0,1583036521,1583036521.0,0.0,AC:86:74:73:BC:08,
346,346,d8:97:ba:42:71:3e,2.0,-89.0,-88.0,-88.0,-89.0,1583036515,1583036526.0,0.0,AC:86:74:73:BC:08,
347,347,fc:65:e1:0d:57:a6,2.0,-92.0,-90.0,-91.0,-92.0,1583036516,1583036516.0,0.0,AC:86:74:73:BC:08,
348,348,fe:3c:e9:72:92:9f,1.0,-91.0,-91.0,-91.0,-91.0,1583036524,1583036524.0,0.0,AC:86:74:73:BC:08,
349,349,00:71:c2:19:b4:f5,20.0,-72.0,-53.0,-61.0,-61.0,1583036520,1583036541.0,0.0,AC:86:74:92:C5:58,
350,350,ca:e3:ab:f1:d2:51,2.0,-92.0,-91.0,-91.0,-91.0,1583036536,1583036536.0,0.0,AC:86:74:92:C5:58,
351,351,dc:f7:56:9a:c9:68,5.0,-91.0,-89.0,-90.0,-91.0,1583036521,1583036521.0,0.0,AC:86:74:92:C5:58,
352,352,fe:3c:e9:72:92:9f,2.0,-91.0,-90.0,-90.0,-91.0,1583036524,1583036524.0,0.0,AC:86:74:92:C5:58,
353,353,00:71:c2:19:b4:f5,17.0,-83.0,-65.0,-72.0,-77.0,1583036541,1583036560.0,0.0,AC:86:74:73:BC:08,
354,354,16:7f:9b:6c:2b:a6,3.0,-85.0,-82.0,-83.0,-85.0,1583036552,1583036552.0,0.0,AC:86:74:73:BC:08,
355,355,3a:2c:e0:f2:01:c1,1.0,-93.0,-93.0,-93.0,-93.0,1583036537,1583036537.0,0.0,AC:86:74:73:BC:08,
356,356,56:19:6f:e4:32:52,3.0,-87.0,-85.0,-86.0,-87.0,1583036559,1583036560.0,0.0,AC:86:74:73:BC:08,
357,357,6a:d3:6e:ff:86:42,8.0,-86.0,-75.0,-82.0,-86.0,1583036560,1583036560.0,0.0,AC:86:74:73:BC:08,
358,358,72:4c:3c:89:2d:e8,2.0,-91.0,-89.0,-90.0,-91.0,1583036547,1583036547.0,0.0,AC:86:74:73:BC:08,
359,359,8a:89:76:ac:6f:76,1.0,-91.0,-91.0,-91.0,-91.0,1583036548,1583036548.0,0.0,AC:86:74:73:BC:08,
360,360,ca:e3:ab:f1:d2:51,4.0,-90.0,-88.0,-89.0,-90.0,1583036536,1583036536.0,0.0,AC:86:74:73:BC:08,
361,361,d8:97:ba:42:71:3e,5.0,-90.0,-87.0,-88.0,-90.0,1583036537,1583036559.0,0.0,AC:86:74:73:BC:08,
362,362,00:71:c2:19:b4:f5,20.0,-72.0,-53.0,-61.0,-69.0,1583036549,1583036570.0,0.0,AC:86:74:92:C5:58,
363,363,16:7f:9b:6c:2b:a6,1.0,-89.0,-89.0,-89.0,-89.0,1583036552,1583036552.0,0.0,AC:86:74:92:C5:58,
364,364,56:19:6f:e4:32:52,4.0,-83.0,-78.0,-81.0,-83.0,1583036559,1583036560.0,0.0,AC:86:74:92:C5:58,
365,365,6a:d3:6e:ff:86:42,6.0,-84.0,-81.0,-83.0,-84.0,1583036560,1583036560.0,0.0,AC:86:74:92:C5:58,
366,366,72:4c:3c:89:2d:e8,2.0,-91.0,-89.0,-90.0,-89.0,1583036547,1583036547.0,0.0,AC:86:74:92:C5:58,
367,367,78:4f:43:3b:f6:8c,6.0,-84.0,-79.0,-81.0,-84.0,1583036570,1583036570.0,0.0,AC:86:74:92:C5:58,
368,368,8a:89:76:ac:6f:76,1.0,-92.0,-92.0,-92.0,-92.0,1583036548,1583036548.0,0.0,AC:86:74:92:C5:58,
369,369,dc:f7:56:9a:c9:68,5.0,-93.0,-87.0,-90.0,-87.0,1583036553,1583036553.0,0.0,AC:86:74:92:C5:58,
370,370,e4:e0:a6:16:54:f6,2.0,-90.0,-84.0,-87.0,-90.0,1583036572,1583036572.0,0.0,AC:86:74:92:C5:58,
371,371,00:71:c2:19:b4:f5,13.0,-81.0,-65.0,-70.0,-81.0,1583036570,1583036591.0,0.0,AC:86:74:73:BC:08,
372,372,48:d6:d5:26:6d:0a,37.0,-80.0,-27.0,-46.0,-50.0,1583036587,1583036588.0,0.0,AC:86:74:73:BC:08,
